         251        1911        1921     7664417     7732185
  359.70  3.147000E+00  7.337000E-01  9.898000E-01 921
  359.70  3.523000E+00  7.997000E-01  9.918000E-01 921
  359.70  4.062000E+00  8.934000E-01  9.957000E-01 921
  359.70  4.524000E+00  9.711000E-01  9.980000E-01 921
  394.25  3.102600E-01  4.390000E-02  3.727000E-01 917
  394.25  4.343800E-01  8.490000E-02  5.651000E-01 917
  394.25  1.172330E+00  2.548000E-01  8.659000E-01 917
  394.25  3.481530E+00  5.070000E-01  9.584000E-01 917
  394.25  5.449260E+00  6.830000E-01  9.752000E-01 917
  405.50  3.580000E-01  1.110000E-02  1.111000E-01 921
  405.50  4.520000E-01  3.500000E-02  3.077000E-01 921
  405.50  6.650000E-01  9.420000E-02  5.691000E-01 921
  405.50  1.158000E+00  1.848000E-01  7.839000E-01 921
  405.50  2.085000E+00  3.085000E-01  8.780000E-01 921
  405.50  3.128000E+00  4.113000E-01  9.169000E-01 921
  405.50  4.226000E+00  5.063000E-01  9.348000E-01 921
  405.50  5.066000E+00  5.790000E-01  9.557000E-01 921
  405.50  5.909000E+00  6.375000E-01  9.680000E-01 921
  405.50  1.006600E+01  9.318000E-01  9.897000E-01 921
  405.50  1.119300E+01  9.931000E-01  9.932000E-01 921
  422.50  5.630000E-01  1.920000E-02  1.303000E-01 921
  422.50  6.250010E-01  3.480000E-02  2.240000E-01 921
  422.50  6.420000E-01  3.740000E-02  2.429000E-01 921
  422.50  7.080000E-01  5.120000E-02  3.216000E-01 921
  422.50  8.810000E-01  8.480000E-02  4.727000E-01 921
  422.50  1.105000E+00  1.297000E-01  5.913000E-01 921
  422.50  1.832000E+00  2.220000E-01  7.620000E-01 921
  422.50  2.669000E+00  3.078000E-01  8.279000E-01 921
  422.50  3.671000E+00  3.934000E-01  8.701000E-01 921
  422.50  4.989000E+00  4.876000E-01  8.951000E-01 921
  422.50  7.010000E+00  6.098000E-01  9.140000E-01 921
  422.50  8.223000E+00  6.780000E-01  9.169000E-01 921
  422.50  1.021400E+01  7.852000E-01  9.163000E-01 921
  422.50  1.147300E+01  8.714000E-01  9.140000E-01 921
  422.50  1.176300E+01  8.740000E-01  9.153000E-01 921
  451.50  1.106000E+00  1.740000E-02  1.302000E-01 921
  451.50  1.194000E+00  3.520000E-02  2.518000E-01 921
  451.50  1.416000E+00  5.710000E-02  3.695000E-01 921
  451.50  1.709000E+00  8.590000E-02  4.659000E-01 921
  451.50  2.364000E+00  1.720000E-01  6.829000E-01 921
  451.50  3.353000E+00  2.391000E-01  7.524000E-01 921
  451.50  5.172000E+00  3.354000E-01  8.326000E-01 921
  451.50  7.072000E+00  4.668000E-01  8.834000E-01 921
  451.50  8.851000E+00  5.480000E-01  9.013000E-01 921
  451.50  1.004500E+01  5.857000E-01  8.995000E-01 921
  451.50  1.167700E+01  6.817000E-01  9.023000E-01 921
  451.50  1.305700E+01  7.335000E-01  8.927000E-01 921
  451.50  1.393900E+01  7.764000E-01  8.879000E-01 921
  451.50  1.472300E+01  8.167000E-01  8.863000E-01 921
  451.50  1.511400E+01  8.717000E-01  8.854000E-01 921
  363.15  1.013200E-01  2.900000E-02  3.180000E-01 919
  353.15  1.013200E-01  6.100000E-02  5.260000E-01 919
  343.15  1.013200E-01  1.000000E-01  7.000000E-01 919
  333.15  1.013200E-01  1.440000E-01  8.250000E-01 919
  323.15  1.013200E-01  1.900000E-01  9.020000E-01 919
  313.15  1.013200E-01  2.400000E-01  9.450000E-01 919
  303.15  1.013200E-01  2.910000E-01  9.700000E-01 919
  293.15  1.013200E-01  3.460000E-01  9.850000E-01 919
  283.15  1.013200E-01  4.060000E-01  9.920000E-01 919
  364.65  1.013200E-01  2.100000E-02  2.320000E-01 922
  357.95  1.013200E-01  4.100000E-02  4.210000E-01 922
  352.15  1.013200E-01  6.100000E-02  5.550000E-01 922
  346.65  1.013200E-01  8.200000E-02  6.700000E-01 922
  341.55  1.013200E-01  1.020000E-01  7.390000E-01 922
  330.25  1.013200E-01  1.600000E-01  8.510000E-01 922
  319.35  1.013200E-01  2.100000E-01  9.210000E-01 922
  309.75  1.013200E-01  2.600000E-01  9.580000E-01 922
  291.35  1.013200E-01  3.620000E-01  9.910000E-01 922
  283.15  1.013200E-01  4.160000E-01  9.960000E-01 919
  383.25  2.533100E-01  5.000000E-02 -8.686000E-01 923
  369.45  2.533100E-01  1.000000E-01 -8.686000E-01 923
  357.15  2.533100E-01  1.500000E-01 -8.686000E-01 923
  345.95  2.533100E-01  2.000000E-01 -8.686000E-01 923
  335.55  2.533100E-01  2.500000E-01 -8.686000E-01 923
  325.75  2.533100E-01  3.000000E-01 -8.686000E-01 923
  307.15  2.533100E-01  4.000000E-01 -8.686000E-01 923
  290.55  2.533100E-01  5.000000E-01 -8.686000E-01 923
  278.05  2.533100E-01  6.000000E-01 -8.686000E-01 923
  270.05  2.533100E-01  7.000000E-01 -8.686000E-01 923
  264.95  2.533100E-01  8.000000E-01 -8.686000E-01 923
  261.35  2.533100E-01  9.000000E-01 -8.686000E-01 923
  403.85  4.559600E-01  5.000000E-02 -8.686000E-01 923
  389.75  4.559600E-01  1.000000E-01 -8.686000E-01 923
  377.05  4.559600E-01  1.500000E-01 -8.686000E-01 923
  365.25  4.559600E-01  2.000000E-01 -8.686000E-01 923
  354.65  4.559600E-01  2.500000E-01 -8.686000E-01 923
  344.25  4.559600E-01  3.000000E-01 -8.686000E-01 923
  324.85  4.559600E-01  4.000000E-01 -8.686000E-01 923
  307.75  4.559600E-01  5.000000E-01 -8.686000E-01 923
  294.85  4.559600E-01  6.000000E-01 -8.686000E-01 923
  286.25  4.559600E-01  7.000000E-01 -8.686000E-01 923
  280.55  4.559600E-01  8.000000E-01 -8.686000E-01 923
  276.45  4.559600E-01  9.000000E-01 -8.686000E-01 923
  423.15  6.079500E-01  2.600000E-02  1.950000E-01 919
  413.15  6.079500E-01  5.900000E-02  4.000000E-01 919
  403.15  6.079500E-01  9.600000E-02  5.710000E-01 919
  393.15  6.079500E-01  1.350000E-01  6.990000E-01 919
  383.15  6.079500E-01  1.760000E-01  7.840000E-01 919
  373.15  6.079500E-01  2.200000E-01  8.480000E-01 919
  363.15  6.079500E-01  2.660000E-01  9.000000E-01 919
  353.15  6.079500E-01  3.140000E-01  9.420000E-01 919
  343.15  6.079500E-01  3.660000E-01  9.700000E-01 919
  415.05  6.079500E-01  5.000000E-02 -8.686000E-01 923
  400.95  6.079500E-01  1.000000E-01 -8.686000E-01 923
  388.05  6.079500E-01  1.500000E-01 -8.686000E-01 923
  376.05  6.079500E-01  2.000000E-01 -8.686000E-01 923
  365.15  6.079500E-01  2.500000E-01 -8.686000E-01 923
  354.35  6.079500E-01  3.000000E-01 -8.686000E-01 923
  334.65  6.079500E-01  4.000000E-01 -8.686000E-01 923
  317.35  6.079500E-01  5.000000E-01 -8.686000E-01 923
  303.65  6.079500E-01  6.000000E-01 -8.686000E-01 923
  295.05  6.079500E-01  7.000000E-01 -8.686000E-01 923
  289.15  6.079500E-01  8.000000E-01 -8.686000E-01 923
  284.65  6.079500E-01  9.000000E-01 -8.686000E-01 923
  432.15  9.119200E-01  5.000000E-02 -8.686000E-01 923
  417.85  9.119200E-01  1.000000E-01 -8.686000E-01 923
  404.45  9.119200E-01  1.500000E-01 -8.686000E-01 923
  392.25  9.119200E-01  2.000000E-01 -8.686000E-01 923
  380.75  9.119200E-01  2.500000E-01 -8.686000E-01 923
  369.75  9.119200E-01  3.000000E-01 -8.686000E-01 923
  349.45  9.119200E-01  4.000000E-01 -8.686000E-01 923
  331.35  9.119200E-01  5.000000E-01 -8.686000E-01 923
  317.45  9.119200E-01  6.000000E-01 -8.686000E-01 923
  308.35  9.119200E-01  7.000000E-01 -8.686000E-01 923
  301.95  9.119200E-01  8.000000E-01 -8.686000E-01 923
  297.25  9.119200E-01  9.000000E-01 -8.686000E-01 923
  441.05  1.114600E+00  5.000000E-02 -8.686000E-01 923
  426.65  1.114600E+00  1.000000E-01 -8.686000E-01 923
  413.15  1.114600E+00  1.500000E-01 -8.686000E-01 923
  401.05  1.114600E+00  2.000000E-01 -8.686000E-01 923
  389.25  1.114600E+00  2.500000E-01 -8.686000E-01 923
  378.05  1.114600E+00  3.000000E-01 -8.686000E-01 923
  357.45  1.114600E+00  4.000000E-01 -8.686000E-01 923
  338.85  1.114600E+00  5.000000E-01 -8.686000E-01 923
  324.65  1.114600E+00  6.000000E-01 -8.686000E-01 923
  315.55  1.114600E+00  7.000000E-01 -8.686000E-01 923
  308.95  1.114600E+00  8.000000E-01 -8.686000E-01 923
  304.05  1.114600E+00  9.000000E-01 -8.686000E-01 923
  455.15  1.519900E+00  5.000000E-02 -8.686000E-01 923
  441.05  1.519900E+00  1.000000E-01 -8.686000E-01 923
  427.55  1.519900E+00  1.500000E-01 -8.686000E-01 923
  414.85  1.519900E+00  2.000000E-01 -8.686000E-01 923
  402.85  1.519900E+00  2.500000E-01 -8.686000E-01 923
  391.45  1.519900E+00  3.000000E-01 -8.686000E-01 923
  370.25  1.519900E+00  4.000000E-01 -8.686000E-01 923
  351.15  1.519900E+00  5.000000E-01 -8.686000E-01 923
  336.95  1.519900E+00  6.000000E-01 -8.686000E-01 923
  327.25  1.519900E+00  7.000000E-01 -8.686000E-01 923
  320.15  1.519900E+00  8.000000E-01 -8.686000E-01 923
  315.05  1.519900E+00  9.000000E-01 -8.686000E-01 923
  467.15  1.925200E+00  5.000000E-02 -8.686000E-01 923
  452.85  1.925200E+00  1.000000E-01 -8.686000E-01 923
  439.35  1.925200E+00  1.500000E-01 -8.686000E-01 923
  426.25  1.925200E+00  2.000000E-01 -8.686000E-01 923
  414.05  1.925200E+00  2.500000E-01 -8.686000E-01 923
  402.85  1.925200E+00  3.000000E-01 -8.686000E-01 923
  380.65  1.925200E+00  4.000000E-01 -8.686000E-01 923
  361.35  1.925200E+00  5.000000E-01 -8.686000E-01 923
  346.65  1.925200E+00  6.000000E-01 -8.686000E-01 923
  336.85  1.925200E+00  7.000000E-01 -8.686000E-01 923
  329.55  1.925200E+00  8.000000E-01 -8.686000E-01 923
  324.05  1.925200E+00  9.000000E-01 -8.686000E-01 923
