301 	! id1id2 k12 kT12 a12 a21 aT12 aT21 alpha typeSource			    
10510007	0.0450	0	0	0	0	0	0.3	LLE
10510027	0.0483	0	0	0	0	0	0.3	LLE
10710011	0.0321	0	0	0	0	0	0.3	LLE
10710137	0.0368	0	0	0	0	0	0.3	LLE
10710138	0.0361	0	0	0	0	0	0.3	LLE
10710160	0.0349	0	0	0	0	0	0.3	LLE
11010007	0.0173	0	0	0	0	0	0.3	LLE
11010011	0.0219	0	0	0	0	0	0.3	LLE
11010017	0.0260	0	0	0	0	0	0.3	LLE
11010027	0.0288	0	0	0	0	0	0.3	LLE
11010041	0.0230	0	0	0	0	0	0.3	LLE
11010046	0.0314	0	0	0	0	0	0.3	LLE
11010137	0.0320	0	0	0	0	0	0.3	LLE
11010138	0.0294	0	0	0	0	0	0.3	LLE
11020064	0.0150	0	0	0	0	0	0.3	LLE
11020066	0.0187	0	0	0	0	0	0.3	LLE
11020068	0.0218	0	0	0	0	0	0.3	LLE
11020090	0.0152	0	0	0	0	0	0.3	LLE
11800017	0.0095	0	0	0	0	0	0.3	LLE
11800027	0.0095	0	0	0	0	0	0.3	LLE
11810017	0.0003	0	0	0	0	0	0.3	LLE
11810027	0.0004	0	0	0	0	0	0.3	LLE
12910011	0.0555	0	0	0	0	0	0.3	LLE
16230027	0.0673	0	0	0	0	0	0.3	LLE
16230056	0.0677	0	0	0	0	0	0.3	LLE
16250027	0.0657	0	0	0	0	0	0.3	LLE
17601120	0.0370	0	0	0	0	0	0.3	LLE
17601125	0.0530	0	0	0	0	0	0.3	LLE
17720064	0.0764	0	0	0	0	0	0.3	LLE
17720137	0.0799	0	0	0	0	0	0.3	LLE
17900067	0.0178	0	0	0	0	0	0.3	LLE
17920017	0.0258	0	0	0	0	0	0.3	LLE
17920019	0.0285	0	0	0	0	0	0.3	LLE
17920020	0.0260	0	0	0	0	0	0.3	LLE
17920021	0.0293	0	0	0	0	0	0.3	LLE
17920024	0.0325	0	0	0	0	0	0.3	LLE
17920025	0.0340	0	0	0	0	0	0.3	LLE
17920137	0.0323	0	0	0	0	0	0.3	LLE
17920138	0.0316	0	0	0	0	0	0.3	LLE
18760011	0.0537	0	0	0	0	0	0.3	LLE
18760027	0.0495	0	0	0	0	0	0.3	LLE
18760138	0.0538	0	0	0	0	0	0.3	LLE
18860011	0.0227	0	0	0	0	0	0.3	LLE
18860017	0.0214	0	0	0	0	0	0.3	LLE
23910056	0.0453	0	0	0	0	0	0.3	LLE
23910064	0.0466	0	0	0	0	0	0.3	LLE
23910066	0.0495	0	0	0	0	0	0.3	LLE
23910068	0.0502	0	0	0	0	0	0.3	LLE
