IdHiIdLo        kij     kTij    hij    hTij    Tauij   Tauji   alpha 
18760011	0.0273	0	0	0	0	0	0.3	LLE
18760027	0.0215	0	0	0	0	0	0.3	LLE
18760138	0.0315	0	0	0	0	0	0.3	LLE
18860011	0.0050 	0	0	0	0	0	0.3	LLE
18860017	0.0050	0	0	0	0	0	0.3	LLE
23910056	0.0402	0	0	0	0	0	0.3	LLE
23910064	0.0413	0	0	0	0	0	0.3	LLE
23910066	0.0429	0	0	0	0	0	0.3	LLE
23910068	0.0430	0	0	0	0	0	0.3	LLE
28511090	-0.0554	0	0	0	0	0	0.3	LLE
19211316	0.0000	0	0	0	0	0	0.3	LLE
19210007	-0.0245	0	0	0	0	0	0.3	LLE
19210011	-0.0325	0	0	0	0	0	0.3	LLE
19210017	-0.0265	0	0	0	0	0	0.3	LLE
19210027	-0.0425	0	0	0	0	0	0.3	LLE
19210056	-0.0088	0	0	0	0	0	0.3	LLE
19210137	-0.0186	0	0	0	0	0	0.3	LLE
19210501	-0.0093	0	0	0	0	0	0.3	LLE
19210502	-0.0258	0	0	0	0	0	0.3	LLE
19210504	-0.0133	0	0	0	0	0	0.3	LLE
19211052	-0.0767	0	0	0	0	0	0.3	LLE
19211054	-0.0838	0	0	0	0	0	0.3	LLE
19211105	-0.0553	0	0	0	0	0	0.3	LLE
19211106	-0.0929	0	0	0	0	0	0.3	LLE
19211107	-0.0702	0	0	0	0	0	0.3	LLE
19211109	-0.0664	0	0	0	0	0	0.3	LLE
19211111	-0.0932	0	0	0	0	0	0.3	LLE
19211114	-0.0587	0	0	0	0	0	0.3	LLE
19211123	-0.0922	0	0	0	0	0	0.3	LLE
19211125	-0.0581	0	0	0	0	0	0.3	LLE
19211132	-0.0586	0	0	0	0	0	0.3	LLE
19211136	-0.0581	0	0	0	0	0	0.3	LLE
19211140	-0.0815	0	0	0	0	0	0.3	LLE
19211181	-0.0146	0	0	0	0	0	0.3	LLE
19211182	0.0067	0	0	0	0	0	0.3	LLE
19211183	-0.0016	0	0	0	0	0	0.3	LLE
19211260	-0.1345	0	0	0	0	0	0.3	LLE
19211312	-0.0346	0	0	0	0	0	0.3	LLE
19211313	-0.0706	0	0	0	0	0	0.3	LLE
19211314	-0.0715	0	0	0	0	0	0.3	LLE
19211315	-0.0687	0	0	0	0	0	0.3	LLE
19211402	-0.1070	0	0	0	0	0	0.3	LLE
19211405	-0.1138	0	0	0	0	0	0.3	LLE
19211479	-0.0662	0	0	0	0	0	0.3	LLE
19211501	0.0166	0	0	0	0	0	0.3	LLE
19211511	-0.0179	0	0	0	0	0	0.3	LLE
19211521	0.0004	0	0	0	0	0	0.3	LLE
19211523	-0.0212	0	0	0	0	0	0.3	LLE
19211542	0.0440	0	0	0	0	0	0.3	LLE
19211571	0.0051	0	0	0	0	0	0.3	LLE
19211706	-0.1350	0	0	0	0	0	0.3	LLE
19211707	-0.1300	0	0	0	0	0	0.3	LLE
19211710	0.0600	0	0	0	0	0	0.3	LLE
19211760	0.0432	0	0	0	0	0	0.3	LLE
19211792	-0.0047	0	0	0	0	0	0.3	LLE
19211889	-0.0029	0	0	0	0	0	0.3	LLE
27081921	-0.0671	0	0	0	0	0	0.3	LLE
 30001	-0.0153	0	0	0	0	0	0.3	VLE********************************************
 30002	-0.0033	0	0	0	0	0	0.3	VLE
 50001	-0.0148	0	0	0	0	0	0.3	VLE
 80003	0.0054	0	0	0	0	0	0.3	VLE
110001	-0.0201	0	0	0	0	0	0.3	VLE
170001	-0.0209	0	0	0	0	0	0.3	VLE
170002	-0.0145	0	0	0	0	0	0.3	VLE
560001	-0.0163	0	0	0	0	0	0.3	VLE
770001	0.0090	0	0	0	0	0	0.3	VLE
1370011	0.0048	0	0	0	0	0	0.3	VLE
1380137	0.0018	0	0	0	0	0	0.3	VLE
5010017	0.0132	0	0	0	0	0	0.3	VLE
5010137	0.0137	0	0	0	0	0	0.3	VLE
5020501	0.0004	0	0	0	0	0	0.3	VLE
6020002	0.0100	0	0	0	0	0	0.3	VLE
9020001	-0.1050	0	0	0	0	0	0.3	VLE
9020011	-0.3020	0	0	0	0	0	0.3	VLE
9050001	0.0221	0	0	0	0	0	0.3	VLE
9050002	0.0082	0	0	0	0	0	0.3	VLE
9050007	-0.0143	0	0	0	0	0	0.3	VLE
9050056	0.0025	0	0	0	0	0	0.3	VLE
9050902	-0.0222	0	0	0	0	0	0.3	VLE
9080001	0.0138	0	0	0	0	0	0.3	VLE
9080902	-0.0073	0	0	0	0	0	0.3	VLE
9080905	0.0072	0	0	0	0	0	0.3	VLE
9090001	0.0158	0	0	0	0	0	0.3	VLE
9090002	0.0843	0	0	0	0	0	0.3	VLE
9090003	0.0887	0	0	0	0	0	0.3	VLE
9090005	0.0982	0	0	0	0	0	0.3	VLE
9090056	0.1086	0	0	0	0	0	0.3	VLE
9090104	0.0967	0	0	0	0	0	0.3	VLE
9090201	0.0314	0	0	0	0	0	0.3	VLE
9090502	0.0926	0	0	0	0	0	0.3	VLE
9090901	0.0005	0	0	0	0	0	0.3	VLE
9090902	-0.1002	0	0	0	0	0	0.3	VLE
9090905	-0.0955	0	0	0	0	0	0.3	VLE
9090908	-0.0971	0	0	0	0	0	0.3	VLE
9140001	0.0208	0	0	0	0	0	0.3	VLE
9590201	0.0186	0	0	0	0	0	0.3	VLE
10510007	0.0420	0	0	0	0	0	0.3	VLE
10510011	0.0477	0	0	0	0	0	0.3	VLE
10510137	0.0531	0	0	0	0	0	0.3	VLE
10510501	-0.0006	0	0	0	0	0	0.3	VLE
10520011	0.0492	0	0	0	0	0	0.3	VLE
10520501	0.0054	0	0	0	0	0	0.3	VLE
10710501	-0.0206	0	0	0	0	0	0.3	VLE
11010001	0.0797	0	0	0	0	0	0.3	VLE
11010002	-0.0063	0	0	0	0	0	0.3	VLE
11010003	0.0307	0	0	0	0	0	0.3	VLE
11010004	0.0463	0	0	0	0	0	0.3	VLE
11010005	0.0483	0	0	0	0	0	0.3	VLE
11010006	0.0473	0	0	0	0	0	0.3	VLE
11010007	0.0289	0	0	0	0	0	0.3	VLE
11010011	0.0598	0	0	0	0	0	0.3	VLE
11010017	0.0442	0	0	0	0	0	0.3	VLE
11010027	0.0434	0	0	0	0	0	0.3	VLE
11010046	0.0382	0	0	0	0	0	0.3	VLE
11010056	0.0040	0	0	0	0	0	0.3	VLE
11010064	0.0553	0	0	0	0	0	0.3	VLE
11010137	0.0455	0	0	0	0	0	0.3	VLE
11010138	0.0411	0	0	0	0	0	0.3	VLE
11010201	-0.0023	0	0	0	0	0	0.3	VLE
11010202	0.0197	0	0	0	0	0	0.3	VLE
11010501	0.0262	0	0	0	0	0	0.3	VLE
11010502	0.0222	0	0	0	0	0	0.3	VLE
11010902	-0.0850	0	0	0	0	0	0.3	VLE
11010905	0.1727	0	0	0	0	0	0.3	VLE
11010908	-0.0665	0	0	0	0	0	0.3	VLE
11010909	0.0282	0	0	0	0	0	0.3	VLE
11011051	0.0177	0	0	0	0	0	0.3	VLE
11020001	0.0564	0	0	0	0	0	0.3	VLE
11020004	0.0100	0	0	0	0	0	0.3	VLE
11020005	0.0100	0	0	0	0	0	0.3	VLE
11020017	0.0387	0	0	0	0	0	0.3	VLE
11020204	0.0100	0	0	0	0	0	0.3	VLE
11020205	0.0100	0	0	0	0	0	0.3	VLE
11020206	0.0100	0	0	0	0	0	0.3	VLE
11020303	0.0100	0	0	0	0	0	0.3	VLE
11020402	0.0100	0	0	0	0	0	0.3	VLE
11020403	0.0100	0	0	0	0	0	0.3	VLE
11020418	0.0100	0	0	0	0	0	0.3	VLE
11020501	0.0121	0	0	0	0	0	0.3	VLE
11020902	-0.1073	0	0	0	0	0	0.3	VLE
11020905	0.0987	0	0	0	0	0	0.3	VLE
11020908	0.0491	0	0	0	0	0	0.3	VLE
11020909	0.0451	0	0	0	0	0	0.3	VLE
11021051	0.0087	0	0	0	0	0	0.3	VLE
11021052	-0.0137	0	0	0	0	0	0.3	VLE
11021101	0.0026	0	0	0	0	0	0.3	VLE
11030002	-0.0249	0	0	0	0	0	0.3	VLE
11030011	0.0219	0	0	0	0	0	0.3	VLE
11030501	0.0060	0	0	0	0	0	0.3	VLE
11031101	0.0316	0	0	0	0	0	0.3	VLE
11031102	0.0188	0	0	0	0	0	0.3	VLE
11040041	0.0179	0	0	0	0	0	0.3	VLE
11041101	0.0144	0	0	0	0	0	0.3	VLE
11041102	0.0045	0	0	0	0	0	0.3	VLE
11051101	0.0195	0	0	0	0	0	0.3	VLE
11051102	0.0141	0	0	0	0	0	0.3	VLE
11060909	0.0498	0	0	0	0	0	0.3	VLE
11061101	0.0005	0	0	0	0	0	0.3	VLE
11061102	0.0001	0	0	0	0	0	0.3	VLE
11070137	0.0254	0	0	0	0	0	0.3	VLE
11081105	-0.0638	0	0	0	0	0	0.3	VLE
11090909	0.0944	0	0	0	0	0	0.3	VLE
11091101	0.0131	0	0	0	0	0	0.3	VLE
11091102	-0.0031	0	0	0	0	0	0.3	VLE
11231101	0.0295	0	0	0	0	0	0.3	VLE
11231102	0.0183	0	0	0	0	0	0.3	VLE
12521102	-0.1093	0	0	0	0	0	0.3	VLE
13011101	0.0981	0	0	0	0	0	0.3	VLE
13021102	0.0834	0	0	0	0	0	0.3	VLE
13130502	0.0140	0	0	0	0	0	0.3	VLE
13130909	-0.0459	0	0	0	0	0	0.3	VLE
13131101	0.0819	0	0	0	0	0	0.3	VLE
13131102	0.0667	0	0	0	0	0	0.3	VLE
13151101	0.0841	0	0	0	0	0	0.3	VLE
13151132	-0.0580	0	0	0	0	0	0.3	VLE
14010909	-0.0180	0	0	0	0	0	0.3	VLE
14010910	0.0036	0	0	0	0	0	0.3	VLE
14021051	0.0225	0	0	0	0	0	0.3	VLE
14021102	0.0130	0	0	0	0	0	0.3	VLE
14031101	0.0402	0	0	0	0	0	0.3	VLE
14031104	0.0119	0	0	0	0	0	0.3	VLE
14041102	0.0242	0	0	0	0	0	0.3	VLE
14050017	0.0097	0	0	0	0	0	0.3	VLE
14050502	-0.0025	0	0	0	0	0	0.3	VLE
14051101	0.0099	0	0	0	0	0	0.3	VLE
14051102	0.0027	0	0	0	0	0	0.3	VLE
14051108	-0.0386	0	0	0	0	0	0.3	VLE
14211101	0.0042	0	0	0	0	0	0.3	VLE
14211313	0.0014	0	0	0	0	0	0.3	VLE
14270017	0.0081	0	0	0	0	0	0.3	VLE
15011421	-0.0058	0	0	0	0	0	0.3	VLE
15110007	0.0294	0	0	0	0	0	0.3	VLE
15110201	-0.0546	0	0	0	0	0	0.3	VLE
15111501	0.0183	0	0	0	0	0	0.3	VLE
15210011	0.0136	0	0	0	0	0	0.3	VLE
15210017	0.0121	0	0	0	0	0	0.3	VLE
15210501	-0.0081	0	0	0	0	0	0.3	VLE
15211051	-0.0322	0	0	0	0	0	0.3	VLE
15211102	0.0100	0	0	0	0	0	0.3	VLE
15211103	0.0063	0	0	0	0	0	0.3	VLE
15211104	0.0121	0	0	0	0	0	0.3	VLE
15211105	-0.0045	0	0	0	0	0	0.3	VLE
15211252	0.0135	0	0	0	0	0	0.3	VLE
15211302	0.0697	0	0	0	0	0	0.3	VLE
15211312	0.0572	0	0	0	0	0	0.3	VLE
15211313	0.0338	0	0	0	0	0	0.3	VLE
15211403	-0.0301	0	0	0	0	0	0.3	VLE
15211446	-0.0080	0	0	0	0	0	0.3	VLE
15211448	-0.0176	0	0	0	0	0	0.3	VLE
15211479	-0.0533	0	0	0	0	0	0.3	VLE
15211501	0.0049	0	0	0	0	0	0.3	VLE
15230502	0.0005	0	0	0	0	0	0.3	VLE
15231501	0.0201	0	0	0	0	0	0.3	VLE
15231521	0.0028	0	0	0	0	0	0.3	VLE
15291053	-0.0525	0	0	0	0	0	0.3	VLE
15291079	-0.0609	0	0	0	0	0	0.3	VLE
15291303	-0.0283	0	0	0	0	0	0.3	VLE
15291313	-0.0461	0	0	0	0	0	0.3	VLE
15411103	-0.0208	0	0	0	0	0	0.3	VLE
15411104	-0.0065	0	0	0	0	0	0.3	VLE
15411105	-0.0277	0	0	0	0	0	0.3	VLE
15411107	-0.0138	0	0	0	0	0	0.3	VLE
15411313	-0.0130	0	0	0	0	0	0.3	VLE
15710017	0.0107	0	0	0	0	0	0.3	VLE
15710137	0.0166	0	0	0	0	0	0.3	VLE
16040202	0.0201	0	0	0	0	0	0.3	VLE
16040905	-0.0741	0	0	0	0	0	0.3	VLE
16040909	-0.0071	0	0	0	0	0	0.3	VLE
16041401	-0.0851	0	0	0	0	0	0.3	VLE
16041601	0.0251	0	0	0	0	0	0.3	VLE
16140003	0.1226	0	0	0	0	0	0.3	VLE
16140909	-0.0044	0	0	0	0	0	0.3	VLE
16140910	-0.0040	0	0	0	0	0	0.3	VLE
16141401	0.0011	0	0	0	0	0	0.3	VLE
16150002	0.1216	0	0	0	0	0	0.3	VLE
16151604	0.0156	0	0	0	0	0	0.3	VLE
16161604	0.0569	0	0	0	0	0	0.3	VLE
16161615	0.0432	0	0	0	0	0	0.3	VLE
16191401	0.0003	0	0	0	0	0	0.3	VLE
16201401	-0.0487	0	0	0	0	0	0.3	VLE
16460003	0.0898	0	0	0	0	0	0.3	VLE
16461401	-0.0189	0	0	0	0	0	0.3	VLE
17041132	0.0000	0	0	0	0	0	0.3	VLE
17061421	0.0145	0	0	0	0	0	0.3	VLE
17100501	-0.0018	0	0	0	0	0	0.3	VLE
17101313	0.0431	0	0	0	0	0	0.3	VLE
17101571	-0.0055	0	0	0	0	0	0.3	VLE
17101706	0.0156	0	0	0	0	0	0.3	VLE
17480706	0.0061	0	0	0	0	0	0.3	VLE
17601105	0.0528	0	0	0	0	0	0.3	VLE
17720413	-0.0013	0	0	0	0	0	0.3	VLE
17721421	-0.0103	0	0	0	0	0	0.3	VLE
17721521	0.0103	0	0	0	0	0	0.3	VLE
18211101	0.0258	0	0	0	0	0	0.3	VLE
18451821	-0.0089	0	0	0	0	0	0.3	VLE
18761315	0.0019	0	0	0	0	0	0.3	VLE
18761479	0.0099	0	0	0	0	0	0.3	VLE
19110905	0.0292	0	0	0	0	0	0.3	VLE
19111772	-0.0155	0	0	0	0	0	0.3	VLE
19210001	0.1322	0	0	0	0	0	0.3	VLE
19210002	-0.0210	0	0	0	0	0	0.3	VLE
19210004	0.0460	0	0	0	0	0	0.3	VLE
19210005	-0.0035	0	0	0	0	0	0.3	VLE
19210204	0.0460	0	0	0	0	0	0.3	VLE
19210205	0.0460	0	0	0	0	0	0.3	VLE
19210206	0.0460	0	0	0	0	0	0.3	VLE
19210303	0.0460	0	0	0	0	0	0.3	VLE
19210402	0.0460	0	0	0	0	0	0.3	VLE
19210403	0.0460	0	0	0	0	0	0.3	VLE
19210418	0.0460	0	0	0	0	0	0.3	VLE
19210501	-0.0599	0	0	0	0	0	0.3	VLE
19210902	-0.0070	0	0	0	0	0	0.3	VLE
19210905	-0.0557	0	0	0	0	0	0.3	VLE
19210908	0.1190	0	0	0	0	0	0.3	VLE
19210909	0.0399	0	0	0	0	0	0.3	VLE
19211051	-0.0660	0	0	0	0	0	0.3	VLE
19211101	-0.0708	0	0	0	0	0	0.3	VLE
19211102	-0.0732	0	0	0	0	0	0.3	VLE
19211103	0.0577	0	0	0	0	0	0.3	VLE
19211104	-0.0568	0	0	0	0	0	0.3	VLE
19211105	0.0832	0	0	0	0	0	0.3	VLE
19211106	0.0543	0	0	0	0	0	0.3	VLE
19211107	-0.0270	0	0	0	0	0	0.3	VLE
19211109	0.0020	0	0	0	0	0	0.3	VLE
19211132	0.0150	0	0	0	0	0	0.3	VLE
19211167	-0.0481	0	0	0	0	0	0.3	VLE
19211181	-0.0028	0	0	0	0	0	0.3	VLE
19211302	0.0183	0	0	0	0	0	0.3	VLE
19211315	-0.0500	0	0	0	0	0	0.3	VLE
19211401	-0.0728	0	0	0	0	0	0.3	VLE
19211704	-0.0002	0	0	0	0	0	0.3	VLE
17121921	-0.0610	0	0	0	0	0	0.3	VLE
19211741	-0.1984	0	0	0	0	0	0.3	VLE
19211772	0.0052	0	0	0	0	0	0.3	VLE
19211911	-0.1915	0	0	0	0	0	0.3	VLE
19220001	0.0419	0	0	0	0	0	0.3	VLE
19220011	0.0577	0	0	0	0	0	0.3	VLE
19220137	0.0420	0	0	0	0	0	0.3	VLE
19220501	0.0002	0	0	0	0	0	0.3	VLE
19220502	0.0100	0	0	0	0	0	0.3	VLE
19220504	0.0600	0	0	0	0	0	0.3	VLE
19220506	0.0148	0	0	0	0	0	0.3	VLE
19220902	0.0002	0	0	0	0	0	0.3	VLE
19220905	0.1797	0	0	0	0	0	0.3	VLE
19220908	0.0863	0	0	0	0	0	0.3	VLE
19220909	0.0789	0	0	0	0	0	0.3	VLE
19221101	0.0468	0	0	0	0	0	0.3	VLE
19221102	0.0872	0	0	0	0	0	0.3	VLE
19221921	0.1561	0	0	0	0	0	0.3	VLE
19380909	0.1552	0	0	0	0	0	0.3	VLE
19381051	0.0480	0	0	0	0	0	0.3	VLE
19381511	0.0354	0	0	0	0	0	0.3	VLE
19381604	0.0724	0	0	0	0	0	0.3	VLE
19381615	0.1695	0	0	0	0	0	0.3	VLE
20820909	0.1063	0	0	0	0	0	0.3	VLE
20860002	0.0211	0	0	0	0	0	0.3	VLE
23910909	-0.0037	0	0	0	0	0	0.3	VLE
23911392	0.0052	0	0	0	0	0	0.3	VLE
23911471	0.0076	0	0	0	0	0	0.3	VLE
24141102	-0.0129	0	0	0	0	0	0.3	VLE
26300909	0.0087	0	0	0	0	0	0.3	VLE
26300910	0.0153	0	0	0	0	0	0.3	VLE
26401101	-0.0395	0	0	0	0	0	0.3	VLE
26500909	0.0066	0	0	0	0	0	0.3	VLE
26501604	0.0071	0	0	0	0	0	0.3	VLE
26501614	0.0017	0	0	0	0	0	0.3	VLE
26501617	-0.0019	0	0	0	0	0	0.3	VLE
26501640	-0.0055	0	0	0	0	0	0.3	VLE
26501646	-0.0049	0	0	0	0	0	0.3	VLE
26932650	0.0432	0	0	0	0	0	0.3	VLE
27081921	-0.0540	0	0	0	0	0	0.3	VLE
28601541	-0.0011	0	0	0	0	0	0.3	VLE
28621921	-0.0483	0	0	0	0	0	0.3	VLE
36061622	0.0531	0	0	0	0	0	0.3	VLE
36081619	0.0063	0	0	0	0	0	0.3	VLE
38541921	-0.0261	0	0	0	0	0	0.3	VLE
