*** Next ***
99 13 100414 7732185
288.246525	101.325	1	-1	3.06e-05	1974 bro was 0
291.04579	101.325	1	-1	3.12e-05	1974 bro was 0
293.24535	101.325	1	-1	3.1e-05	1974 bro was 0
297.9944	101.325	1	-1	3.44e-05	1974 ves & 0
298.14437	101.32	1	-1	2.7439509975e-05	1975 sut cal 0
298.14437	101.325	1	-1	2.22310086339e-05	1976 pri & 0
293.14537	101.325	1	-1	3.6e-05	1977 kor are 0
283.19804	101.325	1	-1	3.44e-05	1979 ben wil 0
293.19536	101.325	1	-1	3.61e-05	1979 ben wil 0
298.19436	101.325	1	-1	3.61e-05	1980 ben wil 0
283.19804	101.325	1	-1	3.58e-05	1980 sch mil 0
283.19804	101.325	1	-1	3.05e-05	1980 sch mil 0
293.19536	101.325	1	-1	3.53e-05	1980 sch mil 0
293.19536	101.325	1	-1	3.12e-05	1980 sch mil 0
288.146555	101.325	1	-1	2.72e-05	1982 san ara 0
298.14437	101.325	1	-1	2.87e-05	1982 san ara 0
308.141555	101.325	1	-1	2.99e-05	1982 san ara 0
318.138555	101.325	1	-1	3.33e-05	1982 san ara 0
298.14437	101.3	1	-1	3.18073068532e-05	1982 tew mil 0
298.14437	101.325	1	-1	2.92e-05	1984 san ara 0
298.14437	101.325	1	-1	3.18073068532e-05	1985 mil was 0
283.148055	101.3	1	-1	3.33265487883e-05	1986 owe was 0
287.146855	101.3	1	-1	3.26649278734e-05	1986 owe was 0
290.14597	101.3	1	-1	3.20351564004e-05	1986 owe was 0
291.14577	101.3	1	-1	3.1121774813e-05	1986 owe was 0
292.14557	101.3	1	-1	3.02443140788e-05	1986 owe was 0
293.14537	101.3	1	-1	3.19481682157e-05	1986 owe was 0
294.14517	101.3	1	-1	3.11250868191e-05	1986 owe was 0
295.14497	101.3	1	-1	3.09339683466e-05	1986 owe was 0
296.64467	101.3	1	-1	3.16322136653e-05	1986 owe was 0
298.14437	101.3	1	-1	3.27291434707e-05	1986 owe was 0
298.94421	101.3	1	-1	3.16876134855e-05	1986 owe was 0
301.143655	101.3	1	-1	3.15985870284e-05	1986 owe was 0
303.143055	101.3	1	-1	3.21602103585e-05	1986 owe was 0
308.141555	101.3	1	-1	3.29547142407e-05	1986 owe was 0
313.140055	101.3	1	-1	3.50105665148e-05	1986 owe was 0
318.138555	101.3	1	-1	3.62245551934e-05	1986 owe was 0
303.143055	101	1	-1	2.05338145599e-05	1987 how mul 0
283.148055	101	1	-1	1.69697987517e-05	1987 how mul 0
293.14537	101	1	-1	1.815779021e-05	1987 how mul 0
298.14437	100	1	-1	3.25e-05	1989 saw kit 0
298.15	101.325	1	-1	3e-05	1991 kee hof 0
298.15	101.325	1	-1	3.09854343867e-05	1995 dal & 0
273.65	101	1	-1	2.86e-05	2001 doh fen 0
278.15	101	1	-1	2.83e-05	2001 doh fen 0
288.15	101	1	-1	2.82e-05	2001 doh fen 0
298.15	101	1	-1	2.89e-05	2001 doh fen 0
308.15	101	1	-1	3.02e-05	2001 doh fen 0
318.15	101	1	-1	3.23e-05	2001 doh fen 0
328.15	101	1	-1	3.69e-05	2001 doh fen 0
273.2	100	1	-1	3.234e-05	2001 saw nag 0
278.2	100	1	-1	3.084e-05	2001 saw nag 0
283.2	100	1	-1	2.964e-05	2001 saw nag 0
288.2	100	1	-1	2.88e-05	2001 saw nag 0
293.2	100	1	-1	2.863e-05	2001 saw nag 0
303.2	100	1	-1	2.946e-05	2001 saw nag 0
308.2	100	1	-1	3.047e-05	2001 saw nag 0
313.2	100	1	-1	3.188e-05	2001 saw nag 0
318.2	100	1	-1	3.338e-05	2001 saw nag 0
323.2	100	1	-1	3.525e-05	2001 saw nag 0
280.25	101	1	-1	3.02e-05	2005 fre raz 0
290.09	101	1	-1	2.95e-05	2005 fre raz 0
299.9	101	1	-1	3.07e-05	2005 fre raz 0
309.71	101	1	-1	3.25e-05	2005 fre raz 0
319.65	101	1	-1	3.59e-05	2005 fre raz 0
329.89	101	1	-1	3.99e-05	2005 fre raz 0
339.8	101	1	-1	4.61e-05	2005 fre raz 0
297.65	501.7	1	-1	2.93e-05	2008 coq val 1
313.2	503.4	1	-1	3.21e-05	2008 coq val 1
343.13	500.9	1	-1	4.7e-05	2008 coq val 1
373.09	504.5	1	-1	8.41e-05	2008 coq val 1
393.21	511	1	-1	0.000132	2008 coq val 1
312.95	101	1	-1	3.38e-05	2008 saa oua 0
313.15	101	1	-1	3.56e-05	2008 saa oua 0
313.25	101	1	-1	3.45e-05	2008 saa oua 0
313.85	101	1	-1	3.38e-05	2008 saa oua 0
314.05	101	1	-1	3.26e-05	2008 saa oua 0
*** Next ***
99 13 108952 7732185
338.124	-1	1	0.160664597603	-1	1937 cam cam 1
334.924	-1	1	0.18347954209	-1	1937 cam cam 1
333.624	-1	1	0.192725383352	-1	1937 cam cam 1
332.92406	-1	1	0.207046470419	-1	1937 cam cam 1
328.62535	-1	1	0.223076637319	-1	1937 cam cam 1
323.127	-1	1	0.237987788352	-1	1937 cam cam 1
318.82829	-1	1	0.257209435717	-1	1937 cam cam 1
311.93048	-1	1	0.276249402165	-1	1937 cam cam 1
305.633	-1	1	0.298767851658	-1	1937 cam cam 1
302.73416	-1	1	0.315952951045	-1	1937 cam cam 1
297.03644	-1	1	0.321219304472	-1	1937 cam cam 1
275.74844	-1	1	0.372286930029	-1	1937 cam cam 1
274.44922	-1	1	0.37739687286	-1	1937 cam cam 1
317.62865	-1	1	0.262260550557	-1	1937 cam cam 1
276.24814	-1	1	0.371022703559	-1	1937 cam cam 1
279.34628	-1	1	0.362317975496	-1	1937 cam cam 1
281.04526	-1	1	0.357454889694	-1	1937 cam cam 1
283.144	-1	1	0.356251430247	-1	1937 cam cam 1
283.74364	-1	1	0.352670124824	-1	1937 cam cam 1
286.34208	-1	1	0.347961803939	-1	1937 cam cam 1
288.141	-1	1	0.337638258804	-1	1937 cam cam 1
291.23914	-1	1	0.335393451021	-1	1937 cam cam 1
294.83732	-1	1	0.332058947603	-1	1937 cam cam 1
295.73696	-1	1	0.329857455438	-1	1937 cam cam 1
299.33552	-1	1	0.316998253488	-1	1937 cam cam 1
301.43468	-1	1	0.310785083059	-1	1937 cam cam 1
303.83372	-1	1	0.303710331307	-1	1937 cam cam 1
307.23236	-1	1	0.293914952816	-1	1937 cam cam 1
307.43228	-1	1	0.291998332339	-1	1937 cam cam 1
308.73176	-1	1	0.289149221222	-1	1937 cam cam 1
311.83052	-1	1	0.278053350664	-1	1937 cam cam 1
319.32814	-1	1	0.253898456473	-1	1937 cam cam 1
322.62715	-1	1	0.244226596565	-1	1937 cam cam 1
328.1255	-1	1	0.219494072759	-1	1937 cam cam 1
328.62535	-1	1	0.217371205958	-1	1937 cam cam 1
333.02403	-1	1	0.195898413379	-1	1937 cam cam 1
335.124	-1	1	0.180485433021	-1	1937 cam cam 1
338.124	-1	1	0.160664597603	-1	1937 cam cam 1
338.524	-1	1	0.155342773548	-1	1937 cam cam 1
274.44922	-1	1	-1	0.0137738129034	1937 cam cam 1
275.74844	-1	1	-1	0.0139883377684	1937 cam cam 1
302.73416	-1	1	-1	0.0152832426434	1937 cam cam 1
297.03644	-1	1	-1	0.0159357239063	1937 cam cam 1
311.93048	-1	1	-1	0.0159357239063	1937 cam cam 1
305.633	-1	1	-1	0.0163725916545	1937 cam cam 1
318.82829	-1	1	-1	0.0201478715448	1937 cam cam 1
323.127	-1	1	-1	0.0242699509487	1937 cam cam 1
