         303         909        1921      124389     7732185 cf. VLEJaubert.txt
  353.10  8.0800E+00  1.4000E-02  9.9030E-01  404
  353.10  9.0900E+00  1.5100E-02  9.9080E-01  404
  353.10  1.0090E+01  1.6000E-02  9.9070E-01  404
  353.10  1.1100E+01  1.7200E-02  9.9100E-01  404
  353.10  1.2100E+01  1.7600E-02  9.9040E-01  404
  353.10  1.3100E+01  1.8400E-02  9.9000E-01  404
  366.48  6.8948E-01  1.0000E-03  8.7970E-01  395
  366.48  2.5338E+00  4.3000E-03  9.6530E-01  395
  366.48  5.0676E+00  8.5000E-03  9.8030E-01  395
  366.48  1.0135E+01  1.4500E-02  9.8630E-01  395
  366.48  2.0271E+01  2.0600E-02  9.8570E-01  395
  373.15  1.1070E+00  1.7000E-03  9.1200E-01  393
  373.15  2.4260E+00  3.9000E-03  9.5310E-01  393
  373.15  7.0880E+00  1.0900E-02  9.7900E-01  393
  373.15  1.0235E+01  1.3700E-02  9.8250E-01  393
  373.15  1.3352E+01  1.6300E-02  9.8320E-01  393
  373.15  1.7070E+01  1.8700E-02  9.8290E-01  393
  373.15  1.0000E+01  1.1000E-02  9.7990E-01  405
  373.15  2.0000E+01  1.7900E-02  9.8100E-01  405
  373.15  3.0000E+01  2.0400E-02  9.7670E-01  405
  383.15  1.0000E+01  1.4000E-02  9.5600E-01  406
  383.15  2.0000E+01  2.1000E-02  9.5800E-01  406
  383.15  3.0000E+01  2.4000E-02  9.4800E-01  406
  383.15  3.9999E+01  2.6000E-02  9.3200E-01  406
  383.15  5.0000E+01  2.8000E-02  9.1400E-01  406
  383.15  6.0000E+01  3.0000E-02  8.9300E-01  406
  383.15  7.0000E+01  3.1500E-02  8.7200E-01  406
  383.15  8.0000E+01  3.3000E-02  8.5400E-01  406
  383.15  9.0001E+01  3.4500E-02  8.4000E-01  406
  383.15  1.0000E+02  3.6000E-02  8.3000E-01  406
  383.15  1.1000E+02  3.7000E-02  8.2200E-01  406
  383.15  1.2000E+02  3.7500E-02  8.1600E-01  406
  383.15  1.3000E+02  3.8500E-02  8.1000E-01  406
  383.15  1.4000E+02  3.9000E-02  8.0400E-01  406
  383.15  1.5000E+02  4.0000E-02  8.0000E-01  406
  394.26  6.8948E-01  9.0000E-04  6.8890E-01  395
  394.26  2.5338E+00  3.6000E-03  9.0780E-01  395
  394.26  5.0676E+00  7.3000E-03  9.4830E-01  395
  394.26  1.0135E+01  1.3200E-02  9.6770E-01  395
  394.26  2.0271E+01  2.0500E-02  9.7280E-01  395
  398.15  1.1580E+00  1.4000E-03  7.8690E-01  393
  398.15  3.1760E+00  4.4000E-03  9.1470E-01  393
  398.15  7.3210E+00  1.0000E-02  9.5540E-01  393
  398.15  9.9840E+00  1.3100E-02  9.6440E-01  393
  398.15  1.3456E+01  1.5700E-02  9.6640E-01  393
  398.15  1.7435E+01  1.8600E-02  9.6910E-01  393
  423.15  1.4280E+00  1.3000E-03  6.5360E-01  393
  423.15  2.9870E+00  3.5000E-03  8.1070E-01  393
  423.15  7.1970E+00  8.7000E-03  9.0550E-01  393
  423.15  1.0014E+01  1.2300E-02  9.2500E-01  393
  423.15  1.3418E+01  1.5600E-02  9.3630E-01  393
  423.15  1.7355E+01  1.9100E-02  9.4340E-01  393
  423.15  1.0000E+01  1.3500E-02  8.8000E-01  406
  423.15  2.0000E+01  2.1500E-02  9.1000E-01  406
  423.15  3.0000E+01  2.6000E-02  9.0000E-01  406
  423.15  3.9999E+01  2.9000E-02  8.8200E-01  406
  423.15  5.0000E+01  3.2000E-02  8.6200E-01  406
  423.15  6.0000E+01  3.4500E-02  8.4000E-01  406
  423.15  7.0000E+01  3.7000E-02  8.2400E-01  406
  423.15  8.0000E+01  3.9000E-02  8.0800E-01  406
  423.15  9.0001E+01  4.0500E-02  7.9400E-01  406
  423.15  1.0000E+02  4.2000E-02  7.8000E-01  406
  423.15  1.1000E+02  4.4000E-02  7.7000E-01  406
  423.15  1.2000E+02  4.5000E-02  7.6400E-01  406
  423.15  1.3000E+02  4.6000E-02  7.5800E-01  406
  423.15  1.4000E+02  4.7000E-02  7.5400E-01  406
  423.15  1.5000E+02  4.8000E-02  7.5200E-01  406
  448.15  1.3270E+00  6.0000E-04  2.9570E-01  393
  448.15  3.6570E+00  3.7000E-03  7.1000E-01  393
  448.15  7.5650E+00  8.6000E-03  8.4270E-01  393
  448.15  1.0497E+01  1.1400E-02  8.8080E-01  393
  448.15  1.3442E+01  1.4100E-02  8.9330E-01  393
  448.15  1.7459E+01  1.7600E-02  8.9820E-01  393
  448.15  1.1970E+00  5.0000E-04 -8.6860E-01  407
  448.15  1.9770E+00  1.6000E-03 -8.6860E-01  407
  448.15  2.5960E+00  2.5000E-03 -8.6860E-01  407
  448.15  3.0370E+00  3.0000E-03 -8.6860E-01  407
  448.15  4.0800E+00  4.6000E-03 -8.6860E-01  407
  473.15  1.0000E+01  1.3000E-02  7.1500E-01  406
  473.15  2.0000E+01  2.6000E-02  8.2000E-01  406
  473.15  3.0000E+01  3.4000E-02  8.2500E-01  406
  473.15  3.9999E+01  4.1000E-02  8.1600E-01  406
  473.15  5.0000E+01  4.7000E-02  8.0000E-01  406
  473.15  6.0000E+01  5.2000E-02  7.8000E-01  406
