314		
15110201	-0.0162	0 0 0 0 0 0.3
15110007	0.0391	0 0 0 0 0 0.3
15111501	0.0276	0 0 0 0 0 0.3
16040905	0.0034	0 0 0 0 0 0.3
16040202	0.0309	0 0 0 0 0 0.3
16161604	0.1164	0 0 0 0 0 0.3
16041601	0.0449	0 0 0 0 0 0.3
26501617	-0.0102	0 0 0 0 0 0.3
26932650	0.1076	0 0 0 0 0 0.3
15210501	-0.0174	0 0 0 0 0 0.3
15210011	0.0037	0 0 0 0 0 0.3
15210017	0	0 0 0 0 0 0.3
15231521	0.0034	0 0 0 0 0 0.3
15211501	0.0098	0 0 0 0 0 0.3
36081619	0.0084	0 0 0 0 0 0.3
16460003	0.1487	0 0 0 0 0 0.3
36061622	0.1128	0 0 0 0 0 0.3
9090908	-0.0335	0 0 0 0 0 0.3
9090901	0.1319	0 0 0 0 0 0.3
19220909	0.1017	0 0 0 0 0 0.3
14010909	-0.0303	0 0 0 0 0 0.3
19380909	0.1714	0 0 0 0 0 0.3
13130909	-0.0815	0 0 0 0 0 0.3
23910909	-0.0065	0 0 0 0 0 0.3
14010910	-0.2592	0 0 0 0 0 0.3
26501614	-0.0004	0 0 0 0 0 0.3
16151604	0.0237	0 0 0 0 0 0.3
23911471	0.0117	0 0 0 0 0 0.3
18761479	0.0399	0 0 0 0 0 0.3
14021051	0.0384	0 0 0 0 0 0.3
19381051	0.0892	0 0 0 0 0 0.3
18451821	0.0239	0 0 0 0 0 0.3
26501604	0.011	0 0 0 0 0 0.3
14211313	-0.0015	0 0 0 0 0 0.3
23911392	0.012	0 0 0 0 0 0.3
17061421	0.0198	0 0 0 0 0 0.3
26501640	-0.007	0 0 0 0 0 0.3
18761315	0.0214	0 0 0 0 0 0.3
26501646	0.0009	0 0 0 0 0 0.3
19110905	0.2058	0 0 0 0 0 0.3
11010003	0.0591	0 0 0 0 0 0.3
11010501	0.0994	0 0 0 0 0 0.3
11010011	0.045	0 0 0 0 0 0.3
11020501	0.0901	0 0 0 0 0 0.3
11020017	0.0561	0 0 0 0 0 0.3
11030002	0.0661	0 0 0 0 0 0.3
11030501	0.0827	0 0 0 0 0 0.3
11030011	0.0578	0 0 0 0 0 0.3
11040041	0.0714	0 0 0 0 0 0.3
17100501	-0.0023	0 0 0 0 0 0.3
17101571	-0.0064	0 0 0 0 0 0.3
11070137	0.0925	0 0 0 0 0 0.3
16140909	0.0113	0 0 0 0 0 0.3
16140910	-0.0131	0 0 0 0 0 0.3
16141401	-0.0076	0 0 0 0 0 0.3
16191401	-0.017	0 0 0 0 0 0.3
19381511	0.0521	0 0 0 0 0 0.3
16040909	-0.008	0 0 0 0 0 0.3
19381604	0.0862	0 0 0 0 0 0.3
16041401	-0.1386	0 0 0 0 0 0.3
26500909	0.0142	0 0 0 0 0 0.3
15211051	-0.0584	0 0 0 0 0 0.3
15211479	-0.099	0 0 0 0 0 0.3
15211312	-0.0555	0 0 0 0 0 0.3
15211313	-0.0776	0 0 0 0 0 0.3
15211446	-0.0578	0 0 0 0 0 0.3
15211403	-0.0921	0 0 0 0 0 0.3
15211448	-0.0707	0 0 0 0 0 0.3
16461401	-0.1124	0 0 0 0 0 0.3
15411313	-0.0091	0 0 0 0 0 0.3
16201401	-0.0932	0 0 0 0 0 0.3
15291053	-0.0651	0 0 0 0 0 0.3
15291079	-0.0729	0 0 0 0 0 0.3
15291313	-0.0661	0 0 0 0 0 0.3
26300909	0.0016	0 0 0 0 0 0.3
26300910	-0.0018	0 0 0 0 0 0.3
26401101	-0.014	0 0 0 0 0 0.3
17720413	0.0731	0 0 0 0 0 0.3
17721521	0.0202	0 0 0 0 0 0.3
24141102	0.0385	0 0 0 0 0 0.3
15211102	0.0564	0 0 0 0 0 0.3
15211104	0.0494	0 0 0 0 0 0.3
15411104	0.0846	0 0 0 0 0 0.3
15411103	0.0765	0 0 0 0 0 0.3
15211103	0.0481	0 0 0 0 0 0.3
15211302	-0.0357	0 0 0 0 0 0.3
15211105	0.0354	0 0 0 0 0 0.3
15411105	0.0692	0 0 0 0 0 0.3
15411107	0.071	0 0 0 0 0 0.3
28601541	0.0586	0 0 0 0 0 0.3
15291303	-0.0387	0 0 0 0 0 0.3
11010908	-0.2171	0 0 0 0 0 0.3
11010909	0.059	0 0 0 0 0 0.3
11011051	-0.001	0 0 0 0 0 0.3
18211101	0.1027	0 0 0 0 0 0.3
14211101	0.0397	0 0 0 0 0 0.3
13131101	0.011	0 0 0 0 0 0.3
14051101	-0.034	0 0 0 0 0 0.3
14031101	-0.0161	0 0 0 0 0 0.3
13151101	0.0066	0 0 0 0 0 0.3
17721421	0.0233	0 0 0 0 0 0.3
11020909	0.089	0 0 0 0 0 0.3
11021051	0.0262	0 0 0 0 0 0.3
11021052	0.0215	0 0 0 0 0 0.3
14021102	-0.0027	0 0 0 0 0 0.3
13131102	0.0334	0 0 0 0 0 0.3
14051102	0.001	0 0 0 0 0 0.3
14041102	0.0387	0 0 0 0 0 0.3
14031104	0.0322	0 0 0 0 0 0.3
17101313	0.0186	0 0 0 0 0 0.3
17101706	0.0065	0 0 0 0 0 0.3
11060909	0.1276	0 0 0 0 0 0.3
11090909	0.1344	0 0 0 0 0 0.3
19111772	-0.0017	0 0 0 0 0 0.3
11021101	-0.0059	0 0 0 0 0 0.3
11051101	-0.0159	0 0 0 0 0 0.3
11231101	-0.005	0 0 0 0 0 0.3
12521102	-0.0107	0 0 0 0 0 0.3
13021102	0.0576	0 0 0 0 0 0.3
11231102	0.0072	0 0 0 0 0 0.3
13011101	0.0534	0 0 0 0 0 0.3
11081105	-0.0266	0 0 0 0 0 0.3
17601105	0.0975	0 0 0 0 0 0.3
11031101	-0.0095	0 0 0 0 0 0.3
19210905	-0.6438	0 0 0 0 0 0.3
19210002	0.1246	0 0 0 0 0 0.3
19210005	-0.1357	0 0 0 0 0 0.3
19210501	0.1676	0 0 0 0 0 0.3
19210909	-0.1028	0 0 0 0 0 0.3
19211401	-0.2322	0 0 0 0 0 0.3
19211051	-0.248	0 0 0 0 0 0.3
19211911	-0.2704	0 0 0 0 0 0.3
19211772	-0.1921	0 0 0 0 0 0.3
19211167	-0.1023	0 0 0 0 0 0.3
19211741	-0.2868	0 0 0 0 0 0.3
19211109	-0.1217	0 0 0 0 0 0.3
38541921	-0.2165	0 0 0 0 0 0.3
19211181	-0.0498	0 0 0 0 0 0.3
28621921	-0.2081	0 0 0 0 0 0.3
19211101	-0.0852	0 0 0 0 0 0.3
19211102	-0.105	0 0 0 0 0 0.3
19211104	-0.1664	0 0 0 0 0 0.3
19211302	-0.2176	0 0 0 0 0 0.3
13211002	0	0 0 0 0 0 0.3
13121002	0	0 0 0 0 0 0.3
14021002	0	0 0 0 0 0 0.3
15211415	0	0 0 0 0 0 0.3
17610027	0	0 0 0 0 0 0.3
15711253	0	0 0 0 0 0 0.3
18860502	0	0 0 0 0 0 0.3
18860504	0	0 0 0 0 0 0.3
18641403	0.0238	0 0 0 0 0 0.3
5040017	0.0111	0 0 0 0 0 0.3
5010105	0.021	0 0 0 0 0 0.3
15230501	0.001	0 0 0 0 0 0.3
3090214	0.0022	0 0 0 0 0 0.3
5020501	0.0006	0 0 0 0 0 0.3
19380104	-0.0006	0 0 0 0 0 0.3
19381501	-0.0014	0 0 0 0 0 0.3
18640137	0.0758	0 0 0 0 0 0.3
10600502	0.0086	0 0 0 0 0 0.3
5070017	0.0059	0 0 0 0 0 0.3
13211051	0.0076	0 0 0 0 0 0.3
5010137	0.0237	0 0 0 0 0 0.3
19380137	-0.0088	0 0 0 0 0 0.3
15010501	0.0096	0 0 0 0 0 0.3
17060017	-0.0012	0 0 0 0 0 0.3
15230502	0.0036	0 0 0 0 0 0.3
10520501	0.0294	0 0 0 0 0 0.3
17100501	-0.0025	0 0 0 0 0 0.3
5040027	0.0012	0 0 0 0 0 0.3
15210015	0.0093	0 0 0 0 0 0.3
13141103	0.0218	0 0 0 0 0 0.3
18210501	0.0084	0 0 0 0 0 0.3
10540502	0.0065	0 0 0 0 0 0.3
5020234	0.0074	0 0 0 0 0 0.3
15210104	0.0253	0 0 0 0 0 0.3
11041102	-0.0012	0 0 0 0 0 0.3
18210017	0.0048	0 0 0 0 0 0.3
12521251	0.0121	0 0 0 0 0 0.3
17600501	0.0566	0 0 0 0 0 0.3
16811402	-0.0068	0 0 0 0 0 0.3
16820017	0.0245	0 0 0 0 0 0.3
17060501	-0.0092	0 0 0 0 0 0.3
11061101	-0.0053	0 0 0 0 0 0.3
19211101	-0.0779	0 0 0 0 0 0.3
15011052	0.0387	0 0 0 0 0 0.3
10520137	0.0797	0 0 0 0 0 0.3
11061102	0.0057	0 0 0 0 0 0.3
5020137	0.0236	0 0 0 0 0 0.3
18640507	-0.0399	0 0 0 0 0 0.3
15211051	-0.0596	0 0 0 0 0 0.3
11061103	-0.0076	0 0 0 0 0 0.3
10510501	0.0327	0 0 0 0 0 0.3
18640502	-0.0276	0 0 0 0 0 0.3
11011051	-0.001	0 0 0 0 0 0.3
15860017	0.0211	0 0 0 0 0 0.3
13131104	0.0353	0 0 0 0 0 0.3
17721102	0.0619	0 0 0 0 0 0.3
14021051	0.0372	0 0 0 0 0 0.3
17910137	0.0563	0 0 0 0 0 0.3
10530017	0.0532	0 0 0 0 0 0.3
11040501	0.1003	0 0 0 0 0 0.3
15011051	0.0569	0 0 0 0 0 0.3
17610011	0.0605	0 0 0 0 0 0.3
10511003	0.0051	0 0 0 0 0 0.3
14211104	0.0313	0 0 0 0 0 0.3
15211402	-0.0971	0 0 0 0 0 0.3
10521003	0.0052	0 0 0 0 0 0.3
17910027	0.0234	0 0 0 0 0 0.3
11080501	0.0765	0 0 0 0 0 0.3
15111402	-0.064	0 0 0 0 0 0.3
16801151	0.0443	0 0 0 0 0 0.3
14211101	0.038	0 0 0 0 0 0.3
19211181	-0.056	0 0 0 0 0 0.3
10510056	0.0752	0 0 0 0 0 0.3
17610012	0.0568	0 0 0 0 0 0.3
15231106	0.0713	0 0 0 0 0 0.3
11081105	-0.0289	0 0 0 0 0 0.3
17061102	-0.0498	0 0 0 0 0 0.3
17101102	-0.1042	0 0 0 0 0 0.3
13151105	0.0094	0 0 0 0 0 0.3
13141051	0.0184	0 0 0 0 0 0.3
19211791	-0.1141	0 0 0 0 0 0.3
11020501	0.0951	0 0 0 0 0 0.3
13041251	-0.0055	0 0 0 0 0 0.3
17121103	-0.094	0 0 0 0 0 0.3
18891102	0.0789	0 0 0 0 0 0.3
10520017	0.0781	0 0 0 0 0 0.3
19211102	-0.1009	0 0 0 0 0 0.3
11050007	0.0421	0 0 0 0 0 0.3
14021102	-0.0076	0 0 0 0 0 0.3
15231101	0.0856	0 0 0 0 0 0.3
18891501	0.0873	0 0 0 0 0 0.3
15011252	0.0587	0 0 0 0 0 0.3
19211104	-0.1747	0 0 0 0 0 0.3
17121105	-0.0468	0 0 0 0 0 0.3
18641103	0.0617	0 0 0 0 0 0.3
15421102	0.1321	0 0 0 0 0 0.3
19211710	-0.3726	0 0 0 0 0 0.3
11020137	0.0915	0 0 0 0 0 0.3
18641101	0.0286	0 0 0 0 0 0.3
11010137	0.0847	0 0 0 0 0 0.3
11010027	0.0821	0 0 0 0 0 0.3
17740504	0.0352	0 0 0 0 0 0.3
19211080	-0.0334	0 0 0 0 0 0.3
